Title,news_url,date_posted
" Lil Wayne's daughter Reginae Carter becomes a homeowner at 20, shows off her house (Photos) ",https://www.lindaikejisblog.com/2019/8/lil-waynes-daughter-reginae-carter-becomes-a-homeowner-at-20-shows-off-her-house-photos.html, by Linda Ikeji at 21/08/19
 President Buhari re-appoints Femi Adesina and Garba Shehu as media aides ,https://www.lindaikejisblog.com/2019/8/president-buhari-re-appoints-femi-adesina-and-garba-shehu-as-media-aides.html, by Linda Ikeji at 21/08/19
 Actress Ruth Kadiri welcomes her first child ,https://www.lindaikejisblog.com/2019/8/actress-ruth-kadiri-welcomes-her-first-child.html, by Linda Ikeji at 21/08/19
 Photos: Nigerian man arrested in Thailand after his Kenyan drug mule was caught at airport with 68 capsules of cocaine in his stomach ,https://www.lindaikejisblog.com/2019/8/photos-nigerian-man-arrested-in-thailand-after-his-kenyan-drug-mule-was-caught-at-airport-with-68-capsules-of-cocaine-in-his-stomach-2.html, by Linda Ikeji at 21/08/19
 Kim Kardashian shares adorable photos of her and her kids on vacation as she talks about how hard it is to get them to pose for photos ,https://www.lindaikejisblog.com/2019/8/kim-kardashian-shares-adorable-photos-of-her-and-her-kids-on-vacation-as-she-talks-about-how-hard-it-is-to-get-them-to-pose-for-photos-2.html, by Linda Ikeji at 21/08/19
 Nigerian politicians support the church and mosque because religion promises miracles that will never happen - Twitter user ,https://www.lindaikejisblog.com/2019/8/nigerian-politicians-support-the-church-and-mosque-because-religion-promises-miracles-that-will-never-happen-twitter-user-2.html, by Linda Ikeji at 21/08/19
 Stormzy and Maya Jama split after 4 years together ,https://www.lindaikejisblog.com/2019/8/stormzy-and-maya-jama-split-after-4-years-together.html, by Linda Ikeji at 21/08/19
 American man is lucky to be alive after his dog rescued him during a shark attack ,https://www.lindaikejisblog.com/2019/8/american-man-is-lucky-to-be-alive-after-his-dog-rescued-him-during-a-shark-attack.html, by Linda Ikeji at 21/08/19
 Man nabbed after stealing hotel's plasma TV with a trolley bag in Benue ,https://www.lindaikejisblog.com/2019/8/man-nabbed-after-stealing-hotels-plasma-tv-with-a-trolley-bag-in-benue.html, by Linda Ikeji at 21/08/19
" Soldier who killed Okada man in Aba dismissed from Nigerian Army, handed over to the police ",https://www.lindaikejisblog.com/2019/8/soldier-who-killed-okada-man-in-aba-dismissed-from-nigerian-army-handed-over-to-the-police-2.html, by Linda Ikeji at 21/08/19
 He wanted Minister of Justice but the 'cabals' thought otherwise - Nigerians mock Festus Keyamo over his new portfolio ,https://www.lindaikejisblog.com/2019/8/he-wanted-minister-of-justice-but-the-cabals-thought-otherwise-nigerians-mock-festus-keyamo-over-his-new-portfolio-2.html, by Linda Ikeji at 21/08/19
" Actress, Ruth Kadiri glows as she shows off her growing baby bump (Photo) ",https://www.lindaikejisblog.com/2019/8/actress-ruth-kadiri-glows-as-she-shows-off-her-growing-baby-bump-photo-2.html, by Linda Ikeji at 21/08/19
" 'I'll beat Andy Ruiz with an arm behind his back -  British boxer, Tyson Fury brags ",https://www.lindaikejisblog.com/2019/8/ill-beat-andy-ruiz-with-an-arm-behind-his-back-british-boxer-tyson-fury-brags.html, by Linda Ikeji at 21/08/19
 Helicopter drops guns for us - Arrested bandit ,https://www.lindaikejisblog.com/2019/8/helicopter-drops-guns-for-us-arrested-bandit-2.html, by Linda Ikeji at 21/08/19
 Jhene Aiko reflects on who she used to be and what made her become a better person ,https://www.lindaikejisblog.com/2019/8/jhene-aiko-reflects-on-who-she-used-to-be-and-what-made-her-become-a-better-person-2.html, by Linda Ikeji at 21/08/19
" ""Dating a miserly man is like a disease. Stay away"" Toke Makinwa warns in new video ",https://www.lindaikejisblog.com/2019/8/dating-a-miserly-man-is-like-a-disease-stay-away-toke-makinwa-warns-in-new-video-2.html, by Linda Ikeji at 21/08/19
 Young girl struggling to see out of one eye after being flogged by her dad in Lagos ,https://www.lindaikejisblog.com/2019/8/young-girl-struggling-to-see-out-of-one-eye-after-being-flogged-by-her-dad-in-lagos.html, by Linda Ikeji at 21/08/19
 It took me over a year to understand my job as Education Minister - Adamu Adamu ,https://www.lindaikejisblog.com/2019/8/it-took-me-over-a-year-to-understand-my-job-as-education-minister-adamu-adamu.html, by Linda Ikeji at 21/08/19
 It's not wrong to have sex during period – Media Personality Janet Mbugua ,https://www.lindaikejisblog.com/2019/8/its-not-wrong-to-have-sex-during-period-media-personality-janet-mbugua.html, by Linda Ikeji at 21/08/19
" ""If men can, why can't I"" Toyin Lawani promises to marry 3 husbands when she clocks 40 to fight gender inequality ",https://www.lindaikejisblog.com/2019/8/if-men-can-why-cant-i-toyin-lawani-promises-to-marry-3-husbands-when-she-clocks-40-to-fight-gender-inequality.html, by Linda Ikeji at 21/08/19
" ""My brave girl"" Kim Kardashian says as her youngest daughter Chicago plays with a live snake (video) ",https://www.lindaikejisblog.com/2019/8/my-brave-girl-kim-kardashian-says-as-her-youngest-daughter-chicago-plays-with-a-live-snake-video.html, by Linda Ikeji at 21/08/19
" EFCC arrests Cyber criminal, two others in Benin (photos) ",https://www.lindaikejisblog.com/2019/8/efcc-arrests-cyber-criminal-two-others-in-benin-photos.html, by Linda Ikeji at 21/08/19
" ""This is not normal behavior. My heart breaks for her' - Imam of Peace decries 'years of brainwashing' after woman was spotted wearing burqa in a pool ",https://www.lindaikejisblog.com/2019/8/this-is-not-normal-behavior-my-heart-breaks-for-her-imam-of-peace-decries-years-of-brainwashing-after-woman-was-spotted-wearing-burqa-in-a-pool.html, by Linda Ikeji at 21/08/19
" Caption this new photo of President Buhari, Bola Tinubu and Oshiomhole ",https://www.lindaikejisblog.com/2019/8/caption-this-new-photo-of-president-buhari-bola-tinubu-and-oshiomhole.html, by Linda Ikeji at 21/08/19
 Liam Hemsworth has filed for divorce from Miley Cyrus ,https://www.lindaikejisblog.com/2019/8/liam-hemsworth-has-filed-for-divorce-from-miley-cyrus.html, by Linda Ikeji at 21/08/19
 Daniella Okeke looks effortlessly stunning in new photos ,https://www.lindaikejisblog.com/2019/8/daniella-okeke-looks-effortlessly-stunning-in-new-photos.html, by Linda Ikeji at 21/08/19
 No regrets attacking Ekweremadu- IPOB ,https://www.lindaikejisblog.com/2019/8/no-regrets-attacking-ekweremadu-ipob.html, by Linda Ikeji at 21/08/19
 Azealia Banks exposes her boobs as she goes topless in provocative photos ,https://www.lindaikejisblog.com/2019/8/azealia-banks-exposes-her-boobs-as-she-goes-topless-in-provocative-photos.html, by Linda Ikeji at 21/08/19
" David Oyedepo and his wife, Faith, celebrate 37th wedding anniversary ",https://www.lindaikejisblog.com/2019/8/david-oyedepo-and-his-wife-faith-celebrate-37th-wedding-anniversary.html, by Linda Ikeji at 21/08/19
 Historical! Mexico judge approves recreational cocaine use ,https://www.lindaikejisblog.com/2019/8/historical-mexico-judge-approves-recreational-cocaine-use.html, by Linda Ikeji at 21/08/19
 Full text of President Buhari’s speech at the inauguration of new ministers ,https://www.lindaikejisblog.com/2019/8/full-text-of-president-buharis-speech-at-the-inauguration-of-new-ministers.html, by Linda Ikeji at 21/08/19
 Young woman recreates Adesua Etomi's look; see the result ,https://www.lindaikejisblog.com/2019/8/young-woman-recreates-adesua-etomis-look-see-the-result.html, by Linda Ikeji at 21/08/19
" ""He is building his own houses and a hotel but has not done anything for the State"" Senator Okorocha mocks Governor Ihedioha ",https://www.lindaikejisblog.com/2019/8/he-is-building-his-own-houses-and-a-hotel-but-has-not-done-anything-for-the-state-senator-okorocha-mocks-governor-ihedioha-2.html, by Linda Ikeji at 21/08/19
 We take our responsibility of delivering quality products seriously – La Casera ,https://www.lindaikejisblog.com/2019/8/we-take-our-responsibility-of-delivering-quality-products-seriously-la-casera.html, by Linda Ikeji at 21/08/19
 Katie Holmes ended her relationship with Jamie Foxx because of his 'many years' of trysts 'with other women' ,https://www.lindaikejisblog.com/2019/8/katie-holmes-ended-her-relationship-with-jamie-foxx-because-of-his-many-years-of-trysts-with-other-women.html, by Linda Ikeji at 21/08/19
" Ex-Liverpool & Chelsea striker, Daniel Sturridge signs for Turkish club Trabzonspor on a three-year deal ",https://www.lindaikejisblog.com/2019/8/ex-liverpool-chelsea-striker-daniel-sturridge-signs-for-turkish-club-trabzonspor-on-a-three-year-deal.html, by Linda Ikeji at 21/08/19
 Photos: Prospective Corps member shot dead by trigger-happy policeman in Rivers State ,https://www.lindaikejisblog.com/2019/8/photos-prospective-corps-member-shot-dead-by-trigger-happy-policeman-in-rivers-state-2.html, by Linda Ikeji at 21/08/19
 Here is Reno Omokri's reaction to Akpabio and Keyamo's appointment as Minister and Minister of State for Niger Delta Affairs ,https://www.lindaikejisblog.com/2019/8/here-is-reno-omokris-reaction-to-akpabio-and-keyamos-appointment-as-minister-and-minister-of-state-for-niger-delta-affairs-2.html, by Linda Ikeji at 21/08/19
 Cristiano Ronaldo hints he could retire from football next year ,https://www.lindaikejisblog.com/2019/8/cristiano-ronaldo-hints-he-could-retire-from-football-next-year-2.html, by Linda Ikeji at 21/08/19
 Rapper Ikechukwu narrates how an Uber driver saved him from acute food poisoning ,https://www.lindaikejisblog.com/2019/8/rapper-ikechukwu-narrates-how-an-uber-driver-saved-him-from-acute-food-poisoning.html, by Linda Ikeji at 21/08/19
 Michelle Obama explains why it's important for people to marry their equals to make a marriage work ,https://www.lindaikejisblog.com/2019/8/michelle-obama-explains-why-its-important-for-people-to-marry-their-equals-to-make-a-marriage-work-2.html, by Linda Ikeji at 21/08/19
 Couple found dead in their home in Niger state (photos) ,https://www.lindaikejisblog.com/2019/8/couple-found-dead-in-their-home-in-niger-state-photos.html, by Linda Ikeji at 21/08/19
" YouTuber David Dobrik, surprises friend with Lamborghini gift ",https://www.lindaikejisblog.com/2019/8/youtuber-david-dobrik-surprises-friend-with-lamborghini-gift.html, by Linda Ikeji at 21/08/19
" ""Do not let go of the God of Bishop David Oyedepo"" controversial media personality Afia Schwarzenegger tells her sons in birthday message ",https://www.lindaikejisblog.com/2019/8/do-not-let-go-of-the-god-of-bishop-david-oyedepo-controversial-media-personality-afia-schwarzenegger-tells-her-sons-in-birthday-message.html, by Linda Ikeji at 21/08/19
 Check out Apostle Suleman's savage reply to a follower who begged for money to replace his mother's phone after hers was stolen ,https://www.lindaikejisblog.com/2019/8/check-out-apostle-sulemans-savage-reply-to-a-follower-who-begged-for-money-to-replace-his-mothers-phone-after-hers-was-stolen-2.html, by Linda Ikeji at 21/08/19
" Robbery: Nasarawa Deputy Governor wasn’t the target – Police Commissioner, Bola Longe ",https://www.lindaikejisblog.com/2019/8/robbery-nasarawa-deputy-governor-wasnt-the-target-police-commissioner-bola-longe.html, by Linda Ikeji at 21/08/19
 Lagos Police command arrest four police men who shot dead unarmed suspects inside a bus after arresting them (Photo) ,https://www.lindaikejisblog.com/2019/8/lagos-police-command-arrest-four-police-men-who-shot-dead-unarmed-suspects-inside-a-bus-after-arresting-them-photo.html, by Linda Ikeji at 21/08/19
" Eat’N’Go is celebrating a Week-Long of Utter Deliciousness, as it turns 7years in Nigeria! ",https://www.lindaikejisblog.com/2019/8/eatngo-is-celebrating-a-week-long-of-utter-deliciousness-as-it-turns-7years-in-nigeria.html, by Linda Ikeji at 21/08/19
" If you can't afford the lifestyle, don't attempt to live it - Pastor Ifeanyi Adefarasin tells those living above their means (video) ",https://www.lindaikejisblog.com/2019/8/if-you-cant-afford-the-lifestyle-dont-attempt-to-live-it-pastor-ifeanyi-adefarasin-tells-those-living-above-their-means-video.html, by Linda Ikeji at 21/08/19
 President Buhari remains Minister of Petroleum Resources ,https://www.lindaikejisblog.com/2019/8/president-buhari-remains-minister-of-petroleum-resources-2.html, by Linda Ikeji at 21/08/19
 Fashola out as Minister of Power ,https://www.lindaikejisblog.com/2019/8/fashola-out-as-minister-of-power.html, by Linda Ikeji at 21/08/19
 Man left in shock after spotting the 'fake' version of Davido's '30 Billion Gang' neck-piece in Lagos traffic (Video) ,https://www.lindaikejisblog.com/2019/8/man-left-in-shock-after-spotting-the-fake-version-of-davidos-30-billion-gang-neck-piece-in-lagos-traffic-video.html, by Linda Ikeji at 21/08/19
" Book A Meeting Room From As Low As N2, 000 Get A Quote Today ",https://www.lindaikejisblog.com/2019/8/book-a-meeting-room-from-as-low-as-n2-000-get-a-quote-today-2.html, by Linda Ikeji at 21/08/19
" Godswill Akpabio is Minister of Niger Delta, Timipre Silva - Minister of State for Petroleum! See the Full list of Ministers and their portfolios ",https://www.lindaikejisblog.com/2019/8/godswill-akpabio-is-minister-of-niger-delta-timipre-silva-minister-of-state-for-petroleum-see-the-full-list-of-ministers-and-their-portfolios-2.html, by Linda Ikeji at 21/08/19
 Photos: President Buhari concludes Ministerial designate swearing-in ceremony ,https://www.lindaikejisblog.com/2019/8/photos-president-buhari-concludes-ministerial-designate-swearing-in-ceremony.html, by Linda Ikeji at 21/08/19
 ''It can lead to jaundice and brain damage'' Nigerian doctor warns new mums against the use of camphor around their babies ,https://www.lindaikejisblog.com/2019/8/it-can-lead-to-jaundice-and-brain-damage-nigerian-doctor-warns-new-mums-against-the-use-of-camphor-around-their-babies.html, by Linda Ikeji at 21/08/19
 Gunmen kill APC Vice Chairman in Rivers State (graphic photo) ,https://www.lindaikejisblog.com/2019/8/gunmen-kill-apc-vice-chairman-in-rivers-state-graphic-photo.html, by Linda Ikeji at 21/08/19
 'I know he mad on the low' - Billie Eilish mocks Lil Nas X as he dethrones him with her first Billboard No. 1 single ,https://www.lindaikejisblog.com/2019/8/i-know-he-mad-on-the-low-billie-eilish-mocks-lil-nas-x-as-he-dethrones-him-with-her-first-billboard-no-1-single-2.html, by Linda Ikeji at 21/08/19
 Reno Omokri shares video of himself dancing as he mocks Wole Soyinka ,https://www.lindaikejisblog.com/2019/8/reno-omokri-shares-video-of-himself-dancing-as-he-mocks-wole-soyinka.html, by Linda Ikeji at 21/08/19
" Ministerial swearing-in ceremony kicks off as Ogah, Bello, Akpabio, Keyamo, Ngige, Ikeazu take oath of allegiance ",https://www.lindaikejisblog.com/2019/8/ministerial-swearing-in-ceremony-kicks-off-as-ogah-bello-akpabio-keyamo-ngige-ikeazu-take-oath-of-allegiance-2.html, by Linda Ikeji at 21/08/19
 Ministerial Inauguration: Oyo-Ita arrives Presidential Villa amidst investigation by EFCC ,https://www.lindaikejisblog.com/2019/8/ministerial-inauguration-oyo-ita-arrives-presidential-villa-amidst-investigation-by-efcc-2.html, by Linda Ikeji at 21/08/19
 Photos: See the house Hamisu Wadume was hiding in before his arrest ,https://www.lindaikejisblog.com/2019/8/photos-see-the-house-hamisu-wadume-was-hiding-in-before-his-arrest.html, by Linda Ikeji at 21/08/19
 Atiku’s petition is a mere waste of time - INEC ,https://www.lindaikejisblog.com/2019/8/atikus-petition-is-a-mere-waste-of-time-inec.html, by Linda Ikeji at 21/08/19
 Juliet Ibrahim slams TV Presenter Akuko Perming for asking her to go back to her ex-husband ,https://www.lindaikejisblog.com/2019/8/juliet-ibrahim-slams-tv-presenter-akuko-perming-for-asking-her-to-go-back-to-her-ex-husband.html, by Linda Ikeji at 21/08/19
" Ghanaian curvaceous actress, Moesha Buduong puts her enormous backside on display ",https://www.lindaikejisblog.com/2019/8/ghanaian-curvaceous-actress-moesha-buduong-puts-her-enormous-backside-on-display.html, by Linda Ikeji at 21/08/19
 Cheerleader accused of murdering her newborn baby and burying her in garden days after school prom ,https://www.lindaikejisblog.com/2019/8/cheerleader-accused-of-murdering-her-newborn-baby-and-burying-her-in-garden-days-after-school-prom.html, by Linda Ikeji at 21/08/19
 Anthony Joshua speaks on people asking him to sack his trainer ahead of Andy Ruiz rematch ,https://www.lindaikejisblog.com/2019/8/anthony-joshua-speaks-on-people-asking-him-to-sack-his-trainer-ahead-of-andy-ruiz-rematch.html, by Linda Ikeji at 21/08/19
" Boy, 13, hanged himself after finding out his crush has a boyfriend ",https://www.lindaikejisblog.com/2019/8/boy-13-hanged-himself-after-finding-out-his-crush-has-a-boyfriend.html, by Linda Ikeji at 21/08/19
 President Trump says 'Jews who vote for Democrat show great disloyalty' ,https://www.lindaikejisblog.com/2019/8/president-trump-says-jews-who-vote-for-democrat-show-great-disloyalty.html, by Linda Ikeji at 21/08/19
" Ubi Franklin shares adorable new photo of his son, Shiloh. ",https://www.lindaikejisblog.com/2019/8/ubi-franklin-shares-adorable-new-photo-of-his-son-shiloh-2.html, by Linda Ikeji at 21/08/19
 Beautiful new photo of late Alhaja Kudirat Abiola's children and grandchildren ,https://www.lindaikejisblog.com/2019/8/beautiful-new-photo-of-late-alhaja-kudirat-abiolas-children-and-grandchildren.html, by Linda Ikeji at 21/08/19
" Wadume: Ibi residents kick against arrest of Taraba kidnap kingpin, say they’ll miss his ‘generosity’ ",https://www.lindaikejisblog.com/2019/8/wadume-ibi-residents-kick-against-arrest-of-taraba-kidnap-kingpin-say-theyll-miss-his-generosity.html, by Linda Ikeji at 21/08/19
" Davido reacts to report that he's on the list of top tax defaulters In Nigeria alongside Obasanjo, Omisore and others' ",https://www.lindaikejisblog.com/2019/8/davido-reacts-to-report-that-hes-on-the-list-of-top-tax-defaulters-in-nigeria-alongside-obasanjo-omisore-and-others.html, by Linda Ikeji at 21/08/19
 UNIPORT students cry out after being asked to repeat a level over inability to register courses online ,https://www.lindaikejisblog.com/2019/8/uniport-students-cry-out-after-being-asked-to-repeat-a-level-over-inability-to-register-courses-online.html, by Linda Ikeji at 21/08/19
 Photos from the funeral of Rev Fr Offu killed by suspected herdsmen ,https://www.lindaikejisblog.com/2019/8/photos-from-the-funeral-of-rev-fr-offu-killed-by-suspected-herdsmen.html, by Linda Ikeji at 21/08/19
 Bella Thorne reveals how she was 'molested her whole life' in an emotional post ,https://www.lindaikejisblog.com/2019/8/bella-thorne-reveals-how-she-was-molested-her-whole-life-in-an-emotional-post.html, by Linda Ikeji at 21/08/19
 Guild of Medical Directors demands national holiday in honour of Dr Stella Ameyo Adadevoh ,https://www.lindaikejisblog.com/2019/8/guild-of-medical-directors-demands-national-holiday-in-honour-of-dr-stella-ameyo-adadevoh.html, by Linda Ikeji at 21/08/19
" American man charged with manslaughter in death of Anguilla resort employee, says he'd do it again ",https://www.lindaikejisblog.com/2019/8/american-man-charged-with-manslaughter-in-death-of-anguilla-resort-employee-says-hed-do-it-again.html, by Linda Ikeji at 21/08/19
" ""Money exists only in the mind of the poor"" Pastor Chris Oyakhilome speaks about wealth ",https://www.lindaikejisblog.com/2019/8/money-exists-only-in-the-mind-of-the-poor-pastor-chris-oyakhilome-speaks-about-wealth.html, by Linda Ikeji at 21/08/19
 We will convert 5 forests to herdsmen settlements in Kano State – Governor Ganduje ,https://www.lindaikejisblog.com/2019/8/we-will-convert-5-forests-to-herdsmen-settlements-in-kano-state-governor-ganduje.html, by Linda Ikeji at 21/08/19
 New ministers set to be sworn-in by President Buhari today ,https://www.lindaikejisblog.com/2019/8/new-ministers-set-to-be-sworn-in-by-president-buhari-today.html, by Linda Ikeji at 21/08/19
" Davido, Assemblies of God, Obasanjo Farms in FIRS' list of 19,901 accounts ‘owing’ taxes ",https://www.lindaikejisblog.com/2019/8/davido-assemblies-of-god-obasanjo-farms-in-firs-list-of-19901-accounts-owing-taxes.html, by Linda Ikeji at 21/08/19
 Jennifer Lopez showcases her backside in skintight white leggings and a sports bra (Photos) ,https://www.lindaikejisblog.com/2019/8/jennifer-lopez-showcases-her-backside-in-skintight-white-leggings-and-a-sports-bra-photos.html, by Linda Ikeji at 21/08/19
 Onyx Godwin shuts down social media with his ''hot summergirl'' swimwear photos ,https://www.lindaikejisblog.com/2019/8/onyx-godwin-shuts-down-social-media-with-his-hot-summergirl-swimwear-photos-2.html, by Linda Ikeji at 21/08/19
 Lydia Forson shares her experience with an online beggar ,https://www.lindaikejisblog.com/2019/8/lydia-forson-shares-her-experience-with-an-online-beggar.html, by Linda Ikeji at 21/08/19
 'Pantless dancer' Zodwa Wabantu's fan sticks his finger in her private part as others grope her naked butt on stage (18+Video) ,https://www.lindaikejisblog.com/2019/8/pantless-dancer-zodwa-wabantus-fan-sticks-his-finger-in-her-private-part-as-others-grope-her-naked-butt-on-stage-18video.html, by Linda Ikeji at 21/08/19
 Keke Palmer calls out homophobes as she mourns man who committed suicide after being bullied for dating a trans woman ,https://www.lindaikejisblog.com/2019/8/keke-palmer-calls-out-homophobes-as-she-mourns-man-who-committed-suicide-after-being-bullied-for-dating-a-trans-woman.html, by Linda Ikeji at 21/08/19
 We won't stop attack on Igbo leaders until they all pay dearly for their sins - Nnamdi Kanu ,https://www.lindaikejisblog.com/2019/8/we-wont-stop-attack-on-igbo-leaders-until-they-all-pay-dearly-for-their-sins-nnamdi-kanu.html, by Linda Ikeji at 21/08/19
 Kim Kardashian and son Saint West make scary faces in adorable photo ,https://www.lindaikejisblog.com/2019/8/kim-kardashian-and-son-saint-west-make-scary-faces-in-adorable-photo.html, by Linda Ikeji at 21/08/19
 Majority of Nigerians are poor – Buhari tells new Ministers ,https://www.lindaikejisblog.com/2019/8/majority-of-nigerians-are-poor-buhari-tells-new-ministers.html, by Linda Ikeji at 21/08/19
 Graphic Photos: Three policemen and one civilian killed as gunmen attack convoy of Nassarawa State Deputy Governor ,https://www.lindaikejisblog.com/2019/8/graphic-photos-three-policemen-and-one-civilian-killed-as-gunmen-attack-convoy-of-nassarawa-state-deputy-governor.html, by Linda Ikeji at 21/08/19
 Actress Abidoye exposes what a teacher did to her 2-year-old son at school and asks for justice ,https://www.lindaikejisblog.com/2019/8/actress-abidoye-exposes-what-a-teacher-did-to-her-2-year-old-son-at-school-and-asks-for-justice.html, by Linda Ikeji at 21/08/19
 Miley Cyrus spotted 'basically having sex' with Kaitlynn Carter at a club ,https://www.lindaikejisblog.com/2019/8/miley-cyrus-spotted-basically-having-sex-with-kaitlynn-carter-at-a-club.html, by Linda Ikeji at 21/08/19
" Toolz, Tunde Demuren and their son wear matching swimwear as they vacation in Jamaica ",https://www.lindaikejisblog.com/2019/8/toolz-tunde-demuren-and-their-son-wear-matching-swimwear-as-they-vacation-in-jamaica.html, by Linda Ikeji at 21/08/19
 Boko Haram crisis could last 15 more years – Obasanjo ,https://www.lindaikejisblog.com/2019/8/boko-haram-crisis-could-last-15-more-years-obasanjo.html, by Linda Ikeji at 21/08/19
 YouTuber PewDiePie marries social media star Marzia Bisognin in a stunning London ceremony (Photos) ,https://www.lindaikejisblog.com/2019/8/youtuber-pewdiepie-marries-social-media-star-marzia-bisognin-in-a-stunning-london-ceremony-photos.html, by Linda Ikeji at 20/08/19
" EFCC finally admits raid, but says they were attacked by Ambode’s hoodlums ",https://www.lindaikejisblog.com/2019/8/efcc-finally-admits-raid-but-says-they-were-attacked-by-ambodes-hoodlums.html, by Linda Ikeji at 20/08/19
" Caption this new photo of Fashola, Keyamo and Oshiomhole ",https://www.lindaikejisblog.com/2019/8/caption-this-new-photo-of-fashola-keyamo-and-oshiomhole.html, by Linda Ikeji at 20/08/19
" Larry King files for divorce from 7th wife, Shawn King ",https://www.lindaikejisblog.com/2019/8/larry-king-files-for-divorce-from-7th-wife-shawn-king-2.html, by Linda Ikeji at 20/08/19
 Princess Shyngle busted after stealing Instagram user's body and passing it off as hers ,https://www.lindaikejisblog.com/2019/8/princess-shyngle-busted-after-stealing-instagram-users-body-and-passing-it-off-as-hers.html, by Linda Ikeji at 20/08/19
 President Buhari approves the replacement of 5 heads of federal government agencies ,https://www.lindaikejisblog.com/2019/8/president-buhari-approves-the-replacement-of-5-heads-of-federal-government-agencies.html, by Linda Ikeji at 20/08/19
 Widow wins legal right to collect her dead husband's sperm after he took his own life but her reason behind it is heart-melting ,https://www.lindaikejisblog.com/2019/8/widow-wins-legal-right-to-collect-her-dead-husbands-sperm-after-he-took-his-own-life-but-her-reason-behind-it-is-heart-melting-2.html, by Linda Ikeji at 20/08/19
 Sowore planned to violently topple government – DSS ,https://www.lindaikejisblog.com/2019/8/sowore-planned-to-violently-topple-government-dss.html, by Linda Ikeji at 20/08/19
" Every security personnel working against the well being of Nigeria will die suddenly - Dolapo Badmus speaks on re-arrest of kidnap kingpin, Wadume ",https://www.lindaikejisblog.com/2019/8/every-security-personnel-working-against-the-well-being-of-nigeria-will-die-suddenly-dolapo-badmus-speaks-on-re-arrest-of-kidnap-kingpin-wadume-2.html, by Linda Ikeji at 20/08/19
 Cristiano Ronaldo's girlfriend Georgina Rodriguez strips down to her lingerie in stunning new campaign (Photos) ,https://www.lindaikejisblog.com/2019/8/cristiano-ronaldos-girlfriend-georgina-rodriguez-strips-down-to-her-lingerie-in-stunning-new-campaign-photos.html, by Linda Ikeji at 20/08/19
 Why can't we control the narrative and allow our men cheat three times a month? - Nigerian lady offers 'lasting' solution to cheating ,https://www.lindaikejisblog.com/2019/8/why-cant-we-control-the-narrative-and-allow-our-men-cheat-three-times-a-month-nigerian-lady-offers-lasting-solution-to-cheating.html, by Linda Ikeji at 20/08/19
 Man commits suicide after being bullied for dating transgender woman ,https://www.lindaikejisblog.com/2019/8/man-commits-suicide-after-being-bullied-for-dating-transgender-woman-2.html, by Linda Ikeji at 20/08/19
" My house was not raided by EFCC- Ambode’s ex-Chief of Staff, Olukunle Ojo speaks ",https://www.lindaikejisblog.com/2019/8/my-house-was-not-raided-by-efcc-ambodes-ex-chief-of-staff-olukunle-ojo-speaks.html, by Linda Ikeji at 20/08/19
" Lagosians are in trouble - Former Governorship aspirant, Babatunde Gbadamosi reacts to Joe Igbokwe's confirmation as 'Special Adviser' ",https://www.lindaikejisblog.com/2019/8/lagosians-are-in-trouble-former-governorship-aspirant-babatunde-gbadamosi-reacts-to-joe-igbokwes-confirmation-as-special-adviser-2.html, by Linda Ikeji at 20/08/19
 Federal High Court summons DSS and Police IG over the detention of Omoyele Sowore ,https://www.lindaikejisblog.com/2019/8/federal-high-court-summons-dss-and-police-ig-over-the-detention-of-omoyele-sowore.html, by Linda Ikeji at 20/08/19
 Princess Shyngle fires back at those blaming her after her boyfriend cheated ,https://www.lindaikejisblog.com/2019/8/princess-shyngle-fires-back-at-those-blaming-her-after-her-boyfriend-cheated-2.html, by Linda Ikeji at 20/08/19
" AY and wife, Mabel react after follower said she looked unhappy on husband's birthday ",https://www.lindaikejisblog.com/2019/8/ay-and-wife-mabel-react-after-follower-said-she-looked-unhappy-on-husbands-birthday-2.html, by Linda Ikeji at 20/08/19
" Kim Kardashian shares adorable photos of children North, Saint and Psalm West ",https://www.lindaikejisblog.com/2019/8/kim-kardashian-shares-adorable-photos-of-children-north-saint-and-psalm-west-2.html, by Linda Ikeji at 20/08/19
 Full List: Meet the new Commissioners and Special Advisers in Lagos State ,https://www.lindaikejisblog.com/2019/8/full-list-meet-the-new-commissioners-and-special-advisers-in-lagos-state.html, by Linda Ikeji at 20/08/19
 Eric Trump and wife Lara welcome baby girl ,https://www.lindaikejisblog.com/2019/8/eric-trump-and-wife-lara-welcome-baby-girl.html, by Linda Ikeji at 20/08/19
 Policeman commits suicide at duty post ,https://www.lindaikejisblog.com/2019/8/policeman-commits-suicide-at-duty-post.html, by Linda Ikeji at 20/08/19
" Soldiers helped me escape the day police officers arrested me- kidnap suspect, Wadume, confesses (video) ",https://www.lindaikejisblog.com/2019/8/soldiers-helped-me-escape-the-day-police-officers-arrested-me-kidnap-suspect-wadume-confesses-video.html, by Linda Ikeji at 20/08/19
" Italian Prime Minister, Giuseppe Conte resigns amid growing political tensions in the country ",https://www.lindaikejisblog.com/2019/8/italian-prime-minister-giuseppe-conte-resigns-amid-growing-political-tensions-in-the-country.html, by Linda Ikeji at 20/08/19
 Bobrisky discloses how many boyfriends he has and reveals what need each boyfriend meets ,https://www.lindaikejisblog.com/2019/8/bobrisky-discloses-how-many-boyfriends-he-has-and-reveals-what-need-each-boyfriend-meets.html, by Linda Ikeji at 20/08/19
