Title,news_url,date_posted
 Sibling love! Bride insists her brother walks her down the aisle despite suffering serious injuries two months to her wedding (photos) ,https://www.lindaikejisblog.com/2019/11/sibling-love-bride-insists-her-brother-walks-her-down-the-aisle-despite-suffering-serious-injuries-two-months-to-her-wedding-photos.html, by Linda Ikeji at 09/11/19
 Ex-pension chief Maina wanted in Niger Republic over $1.7m stashed in house ,https://www.lindaikejisblog.com/2019/11/ex-pension-chief-maina-wanted-in-niger-republic-over-17m-stashed-in-house-2.html, by Linda Ikeji at 09/11/19
 Our lawyers spent 4 hours waiting to receive Sowore — Falana slams DSS over claims of no one coming to pick Sowore ,https://www.lindaikejisblog.com/2019/11/our-lawyers-spent-4-hours-waiting-to-receive-sowore-falana-slams-dss-over-claims-of-no-one-coming-to-pick-sowore.html, by Linda Ikeji at 09/11/19
 Safaree Samuels shares sexy lingerie photo of his wife Erica Mena to celebrate her 32nd birthday ,https://www.lindaikejisblog.com/2019/11/safaree-samuels-shares-sexy-lingerie-photo-of-his-wife-erica-mena-to-celebrate-her-32nd-birthday-2.html, by Linda Ikeji at 09/11/19
 16 Boko Haram terrorists surrender to Nigerian Army after being outgunned ,https://www.lindaikejisblog.com/2019/11/16-boko-haram-terrorists-surrender-to-nigerian-army-after-being-outgunned-2.html, by Linda Ikeji at 09/11/19
 Teacher left with injury after being assaulted by primary school pupil ,https://www.lindaikejisblog.com/2019/11/teacher-left-with-injury-after-being-assaulted-by-primary-school-pupil-2.html, by Linda Ikeji at 09/11/19
" Kogi 2019: Goveror Yahaya Bello's camp releases documents showing PDP’s guber candidate, Musa Wada’s health status  ",https://www.lindaikejisblog.com/2019/11/kogi-2019-goveror-yahaya-bellos-camp-releases-documents-showing-pdps-guber-candidate-musa-wadas-health-status.html, by Linda Ikeji at 09/11/19
 Fake female soldier arrested in Edo State ,https://www.lindaikejisblog.com/2019/11/fake-female-soldier-arrested-in-edo-state-2.html, by Linda Ikeji at 09/11/19
 Interpol rescues Nigerians from sex trafficking in Mali ,https://www.lindaikejisblog.com/2019/11/interpol-rescues-nigerians-from-sex-trafficking-in-mali-4.html, by Linda Ikeji at 09/11/19
" LIB's weekend EPL Match preview - Liverpool vs Man City  (Clash of  the Titans);  All the predictions, tactics and key battles detailed ",https://www.lindaikejisblog.com/2019/11/libs-weekend-epl-match-preview-liverpool-vs-man-city-clash-of-the-titans-all-the-predictions-tactics-and-key-battles-detailed-2.html, by Linda Ikeji at 08/11/19
 We’ve received the order to release Sowore - DSS ,https://www.lindaikejisblog.com/2019/11/weve-received-the-order-to-release-sowore-dss.html, by Linda Ikeji at 08/11/19
 Khloe Kardashian's pregnant BFF Malika Haqq reveals her baby's gender ,https://www.lindaikejisblog.com/2019/11/khloe-kardashians-pregnant-bff-malika-haqq-reveals-her-babys-gender.html, by Linda Ikeji at 08/11/19
 Edo State Battle: 'I’ll show Oshiomhole that Mosquito can bite' – Governor Obaseki threatens ,https://www.lindaikejisblog.com/2019/11/edo-state-battle-ill-show-oshiomhole-that-mosquito-can-bite-governor-obaseki-threatens.html, by Linda Ikeji at 08/11/19
 Man paralysed from the neck down and left in coma for ten days after eating undercooked chicken in a London restaurant ,https://www.lindaikejisblog.com/2019/11/man-paralysed-from-the-neck-down-and-left-in-coma-for-ten-days-after-eating-undercooked-chicken-in-a-london-restaurant-2.html, by Linda Ikeji at 08/11/19
" 12 people die, 9 others injured in Niger State auto crash ",https://www.lindaikejisblog.com/2019/11/12-people-die-9-others-injured-in-niger-state-auto-crash.html, by Linda Ikeji at 08/11/19
 Distraught mum shares horrific photos after Day care claimed a 2 year old child was responsible for the injuries inflicted on her 1 year old child   ,https://www.lindaikejisblog.com/2019/11/distraught-mum-shares-horrific-photos-after-day-care-claimed-a-2-year-old-child-was-responsible-for-the-injuries-inflicted-on-her-1-year-old-child.html, by Linda Ikeji at 08/11/19
 I don’t date married men – Huddah Monroe ,https://www.lindaikejisblog.com/2019/11/i-dont-date-married-men-huddah-monroe.html, by Linda Ikeji at 08/11/19
 Did you know that Airplanes are banned from flying over Lionel Messi's house? Here's why.. ,https://www.lindaikejisblog.com/2019/11/did-you-know-that-airplanes-are-banned-from-flying-over-lionel-messis-house-heres-why.html, by Linda Ikeji at 08/11/19
" What is wrong with this Tweet about ""sex"" ",https://www.lindaikejisblog.com/2019/11/what-is-wrong-with-this-tweet-about-sex.html, by Linda Ikeji at 08/11/19
 Pastor arrested for allegedly raping his neighbour’s daughter when she came over to play with his kids ,https://www.lindaikejisblog.com/2019/11/pastor-arrested-for-allegedly-raping-his-neighbours-daughter-when-she-came-over-to-play-with-his-kids.html, by Linda Ikeji at 08/11/19
 Drug dealer and his young 'runner' are found guilty of the murder of 17-year-old Girl Scout who was stabbed to death in a London park ,https://www.lindaikejisblog.com/2019/11/drug-dealer-and-his-young-runner-are-found-guilty-of-the-murder-of-17-year-old-girl-scout-who-was-stabbed-to-death-in-a-london-park.html, by Linda Ikeji at 08/11/19
 Imo woman kills her neighbour's child by slitting his throat (graphic photo) ,https://www.lindaikejisblog.com/2019/11/imo-woman-kills-her-neighbours-child-by-slitting-his-throat-graphic-photo.html, by Linda Ikeji at 08/11/19
 Photo of the day! (kitchen shoot) ,https://www.lindaikejisblog.com/2019/11/photo-of-the-day-kitchen-shoot.html, by Linda Ikeji at 08/11/19
 Nigerian Muslim woman accused of indecency despite being fully covered in a pool ,https://www.lindaikejisblog.com/2019/11/nigerian-muslim-woman-accused-of-indecency-despite-being-fully-covered-in-a-pool.html, by Linda Ikeji at 08/11/19
 Rapper Lil Pump bitten by snake while shooting a music video (video) ,https://www.lindaikejisblog.com/2019/11/rapper-lil-pump-bitten-by-snake-while-shooting-a-music-video-video.html, by Linda Ikeji at 08/11/19
" Caption this new photo of Professor Wole Soyinka and street hop act, Idowest ",https://www.lindaikejisblog.com/2019/11/caption-this-new-photo-of-professor-wole-soyinka-and-street-hop-act-idowest-2.html, by Linda Ikeji at 08/11/19
" Popular Twitter user, Uduakabasi Emmanuel allegedly arrested for selling drugs in Cyprus ",https://www.lindaikejisblog.com/2019/11/popular-twitter-user-uduakabasi-emmanuel-allegedly-arrested-for-selling-drugs-in-cyprus.html, by Linda Ikeji at 08/11/19
 Woman dies during childbirth only months after getting married ,https://www.lindaikejisblog.com/2019/11/woman-dies-during-childbirth-only-months-after-getting-married-2.html, by Linda Ikeji at 08/11/19
 Femi Falana to sue FUNAAB for expelling student over Facebook post ,https://www.lindaikejisblog.com/2019/11/femi-falana-to-sue-funaab-for-expelling-student-over-facebook-post.html, by Linda Ikeji at 08/11/19
 Benue Assembly Deputy Speaker sacked by Appeal Court ,https://www.lindaikejisblog.com/2019/11/benue-assembly-deputy-speaker-sacked-by-appeal-court-2.html, by Linda Ikeji at 08/11/19
" Outbreak of Gastroenteritis kills 11 people in Lagos, 370 others saved ",https://www.lindaikejisblog.com/2019/11/outbreak-of-gastroenteritis-kills-11-people-in-lagos-370-others-saved.html, by Linda Ikeji at 08/11/19
 Bayelsa election: Run for your life - NYSC DG tells corps members ,https://www.lindaikejisblog.com/2019/11/bayelsa-election-run-for-your-life-nysc-dg-tells-corps-members.html, by Linda Ikeji at 08/11/19
 How La Liga Excited Fans At 2019 COPA LAGOS ,https://www.lindaikejisblog.com/2019/11/how-la-liga-excited-fans-at-2019-copa-lagos.html, by Linda Ikeji at 08/11/19
" African players don't get the recognition they deserve at the top level - Cameroonian football legend, Samuel Eto'o ",https://www.lindaikejisblog.com/2019/11/african-players-dont-get-the-recognition-they-deserve-at-the-top-level-cameroonian-football-legend-samuel-etoo.html, by Linda Ikeji at 08/11/19
 Infinix Mobility Unveils brilliant S5 in a premium lifestyle event ,https://www.lindaikejisblog.com/2019/11/infinix-mobility-unveils-brilliant-s5-in-a-premium-lifestyle-event.html, by Linda Ikeji at 08/11/19
 Stephen A. Smith becomes ESPN's highest-paid Sportscaster with $8million per year ,https://www.lindaikejisblog.com/2019/11/stephen-a-smith-becomes-espns-highest-paid-sportscaster-with-8million-per-year-2.html, by Linda Ikeji at 08/11/19
 Governor Sanwo-Olu presents N1.168 trillion budget for 2020 ,https://www.lindaikejisblog.com/2019/11/governor-sanwo-olu-presents-n1168-trillion-budget-for-2020.html, by Linda Ikeji at 08/11/19
" I’m tired of doing it alone, I need a manager – Tekno cries out ",https://www.lindaikejisblog.com/2019/11/im-tired-of-doing-it-alone-i-need-a-manager-tekno-cries-out.html, by Linda Ikeji at 08/11/19
 IIMSAM appoints H.E. Samson O. Bolarin as a representative Ambassador in Nigeria ,https://www.lindaikejisblog.com/2019/11/iimsam-appoints-he-samson-o-bolarin-as-a-representative-ambassador-in-nigeria-2.html, by Linda Ikeji at 08/11/19
 Jeannie Mai says she supports T.I for checking his daughter's hymen ,https://www.lindaikejisblog.com/2019/11/jeannie-mai-says-she-supports-ti-for-checking-his-daughters-hymen-2.html, by Linda Ikeji at 08/11/19
" Together, Buhari and Osinbajo will script a glorious future for Nigeria - Presidency confirms sack of VP's aides ",https://www.lindaikejisblog.com/2019/11/together-buhari-and-osinbajo-will-script-a-glorious-future-for-nigeria-presidency-confirms-sack-of-vps-aides.html, by Linda Ikeji at 08/11/19
 Kourtney Kardashian says she's taking a step back from KUWTK 'to spend more time as a mom' ,https://www.lindaikejisblog.com/2019/11/kourtney-kardashian-says-shes-taking-a-step-back-from-kuwtk-to-spend-more-time-as-a-mom.html, by Linda Ikeji at 08/11/19
 Woman dies after allegedly being punched in the throat by her husband ,https://www.lindaikejisblog.com/2019/11/woman-dies-after-allegedly-being-punched-in-the-throat-by-her-husband.html, by Linda Ikeji at 08/11/19
 Lord Jamar subtly accuses Eminem of being racist after photo of Eminem wearing a Will Smith 'blackface' emerges ,https://www.lindaikejisblog.com/2019/11/lord-jamar-subtly-accuses-eminem-of-being-racist-after-photo-of-eminem-wearing-a-will-smith-blackface-emerges-2.html, by Linda Ikeji at 08/11/19
 Lady nabbed after allegedly stealing a 4-month-old child from a mosque in Mushin ,https://www.lindaikejisblog.com/2019/11/lady-nabbed-after-allegedly-stealing-a-4-month-old-child-from-a-mosque-in-mushin.html, by Linda Ikeji at 08/11/19
 Nigerian man celebrates as he weds his girlfriend who he met on Twitter ,https://www.lindaikejisblog.com/2019/11/nigerian-man-celebrates-as-he-weds-his-girlfriend-who-he-met-on-twitter.html, by Linda Ikeji at 08/11/19
" Man who sold off his daughter in the past, gets arrested again for allegedly attempting to sell his 3-year-old son to ritualists for N5m (photo) ",https://www.lindaikejisblog.com/2019/11/man-who-sold-off-his-daughter-in-the-past-gets-arrested-again-for-allegedly-attempting-to-sell-his-3-year-old-son-to-ritualists-for-n5m-photo-2.html, by Linda Ikeji at 08/11/19
" Boy who raped girl, 10, on her way home from school and left her in ditch is jailed ",https://www.lindaikejisblog.com/2019/11/boy-who-raped-girl-10-on-her-way-home-from-school-and-left-her-in-ditch-is-jailed-2.html, by Linda Ikeji at 08/11/19
 Five-storey building razed by fire at Balogun Market has been demolished by Lagos State government (Photos) ,https://www.lindaikejisblog.com/2019/11/five-storey-building-razed-by-fire-at-balogun-market-has-been-demolished-by-lagos-state-government-photos.html, by Linda Ikeji at 08/11/19
 1.2 million civilians are trapped in Nigerian territories controlled by Boko Haram – United Nations ,https://www.lindaikejisblog.com/2019/11/12-million-civilians-are-trapped-in-nigerian-territories-controlled-by-boko-haram-united-nations.html, by Linda Ikeji at 08/11/19
" First video of D'banj's wife, Didi Lineo and their son ",https://www.lindaikejisblog.com/2019/11/first-video-of-dbanjs-wife-didi-lineo-and-their-son.html, by Linda Ikeji at 08/11/19
 Bayern Munich reject Arsene Wenger after he called the club's chairman to signal his interest in vacant manager’s job ,https://www.lindaikejisblog.com/2019/11/bayern-munich-reject-arsene-wenger-after-he-called-the-clubs-chairman-to-signal-his-interest-in-vacant-managers-job.html, by Linda Ikeji at 08/11/19
 I spent N1m on perfumes in one week - Ifu Ennada claims (video) ,https://www.lindaikejisblog.com/2019/11/i-spent-n1m-on-perfumes-in-one-week-ifu-ennada-claims-video.html, by Linda Ikeji at 08/11/19
 Man kills brother for sleeping with his wife in Kwara ,https://www.lindaikejisblog.com/2019/11/man-kills-brother-for-sleeping-with-his-wife-in-kwara-2.html, by Linda Ikeji at 08/11/19
 Scientist claims he has uncovered why women have clitoris ,https://www.lindaikejisblog.com/2019/11/scientist-claims-he-has-uncovered-why-women-have-clitoris-2.html, by Linda Ikeji at 08/11/19
 Fake lawyer arrested for allegedly duping single mothers with promises of marriage ,https://www.lindaikejisblog.com/2019/11/fake-lawyer-arrested-for-allegedly-duping-single-mothers-with-promises-of-marriage-2.html, by Linda Ikeji at 08/11/19
 Another building gutted by fire in Lagos (photos) ,https://www.lindaikejisblog.com/2019/11/another-building-gutted-by-fire-in-lagos-photos-2.html, by Linda Ikeji at 08/11/19
 Chika Ike rings in her 34th birthday with banging bikini photo ,https://www.lindaikejisblog.com/2019/11/chika-ike-rings-in-her-34th-birthday-with-banging-bikini-photo-2.html, by Linda Ikeji at 08/11/19
 Podcast hosts apologise and delete T.I's interview about his daughter's annual virginity tests after backlash ,https://www.lindaikejisblog.com/2019/11/podcast-hosts-apologise-and-delete-tis-interview-about-his-daughters-annual-virginity-tests-after-backlash.html, by Linda Ikeji at 08/11/19
 Toyin Lawani admits she had breast implant surgery ,https://www.lindaikejisblog.com/2019/11/toyin-lawani-admits-she-had-breast-implant-surgery-2.html, by Linda Ikeji at 08/11/19
" Satan never killed anyone in the Bible, you are more likely to be killed by God - Daddy Freeze tells Frank Edwards over comment of 'devil trying to kill his mother' ",https://www.lindaikejisblog.com/2019/11/satan-never-killed-anyone-in-the-bible-you-are-more-likely-to-be-killed-by-god-daddy-freeze-tells-frank-edwards-over-comment-of-devil-trying-to-kill-his-mother-2.html, by Linda Ikeji at 08/11/19
 Playboy model Lauryn Elaine tied up with dog leash by masked men and robbed at gunpoint ,https://www.lindaikejisblog.com/2019/11/playboy-model-lauryn-elaine-tied-up-with-dog-leash-by-masked-men-and-robbed-at-gunpoint.html, by Linda Ikeji at 08/11/19
" Adeniyi Johnson tackles troll over comment on throwback photo with his wife, Seyi Edun while they were still friends ",https://www.lindaikejisblog.com/2019/11/adeniyi-johnson-tackles-troll-over-comment-on-throwback-photo-with-his-wife-seyi-edun-while-they-were-still-friends.html, by Linda Ikeji at 08/11/19
 GIG Logistics just launched GIGGO App! Now your logistics and delivery will be super-fast! You can also earn as a delivery partner ,https://www.lindaikejisblog.com/2019/11/gig-logistics-just-launched-giggo-app-now-your-logistics-and-delivery-will-be-super-fast-you-can-also-earn-as-a-delivery-partner.html, by Linda Ikeji at 08/11/19
" Man finds £100,000 gold haul while looking for his mate’s wedding ring with a metal detector ",https://www.lindaikejisblog.com/2019/11/man-finds-100000-gold-haul-while-looking-for-his-mates-wedding-ring-with-a-metal-detector-2.html, by Linda Ikeji at 08/11/19
 Whose sister is this biko?  ,https://www.lindaikejisblog.com/2019/11/whose-sister-is-this-biko-2.html, by Linda Ikeji at 08/11/19
 Kanye West announces plans to run for president in 2024 and might change his name to 'Christian Genius Billionaire Kanye West' ,https://www.lindaikejisblog.com/2019/11/kanye-west-announces-plans-to-run-for-president-in-2024-and-might-change-his-name-to-christian-genius-billionaire-kanye-west-2.html, by Linda Ikeji at 08/11/19
 Omoyele Sowore embarks on hunger strike in DSS detention over rights' violations ,https://www.lindaikejisblog.com/2019/11/omoyele-sowore-embarks-on-hunger-strike-in-dss-detention-over-rights-violations.html, by Linda Ikeji at 08/11/19
 Porn-addicted paedophile who was serving 17-years behind bars for abusing six months old babies is found dead in prison ,https://www.lindaikejisblog.com/2019/11/porn-addicted-paedophile-who-was-serving-17-years-behind-bars-for-abusing-six-months-old-babies-is-found-dead-in-prison.html, by Linda Ikeji at 08/11/19
 'I truly understand what it means to love someone without meeting them' - Adesua Etomi writes as she wishes Kaavia James a happy birthday ,https://www.lindaikejisblog.com/2019/11/i-truly-understand-what-it-means-to-love-someone-without-meeting-them-adesua-etomi-writes-as-she-wishes-kaavia-james-a-happy-birthday-2.html, by Linda Ikeji at 08/11/19
 Paul Okoye celebrates his wife Anita Okoye as she clocks 31 today ,https://www.lindaikejisblog.com/2019/11/paul-okoye-celebrates-his-wife-anita-okoye-as-she-clocks-31-today-2.html, by Linda Ikeji at 08/11/19
 Student of Anambra State University rushed to hospital after she allegedly attempted suicide by drinking Sniper ,https://www.lindaikejisblog.com/2019/11/student-of-anambra-state-university-rushed-to-hospital-after-she-allegedly-attempted-suicide-by-drinking-sniper.html, by Linda Ikeji at 08/11/19
 Photos from John Dumelo's son's first birthday ,https://www.lindaikejisblog.com/2019/11/photos-from-john-dumelos-sons-first-birthday-2.html, by Linda Ikeji at 08/11/19
 Brutal moment Mexican police officer who arrested El Chapo's son is shot 150 times in broad daylight execution (Shocking Video) ,https://www.lindaikejisblog.com/2019/11/brutal-moment-mexican-police-officer-who-arrested-el-chapos-son-is-shot-150-times-in-broad-daylight-execution-shocking-video.html, by Linda Ikeji at 08/11/19
 Nigerian man Victor Alonge sentenced to 10 years in jail for romance scam by US court ,https://www.lindaikejisblog.com/2019/11/nigerian-man-victor-alonge-sentenced-to-10-years-in-jail-for-romance-scam-by-us-court.html, by Linda Ikeji at 08/11/19
" They broke my nails, sexually assaulted and brutalized me - Businesswoman Miz Nwanneka narrates her alleged ordeal with policemen in Lagos (Photos) ",https://www.lindaikejisblog.com/2019/11/they-broke-my-nails-sexually-assaulted-and-brutalized-me-businesswoman-miz-nwanneka-narrates-her-alleged-ordeal-with-policemen-in-lagos-photos.html, by Linda Ikeji at 08/11/19
" I guess the God there is not ""strict"" - Twitter users question why Nigerian churches have different rules for their Nigerian members and for foreign church members ",https://www.lindaikejisblog.com/2019/11/i-guess-the-god-there-is-not-strict-twitter-users-question-why-nigerian-churches-have-different-rules-for-their-nigerian-members-and-for-foreign-church-members.html, by Linda Ikeji at 08/11/19
 Woman falls through ceiling of California restaurant after breaking in to steal (video) ,https://www.lindaikejisblog.com/2019/11/woman-falls-through-ceiling-of-california-restaurant-after-breaking-in-to-steal-video.html, by Linda Ikeji at 08/11/19
 Osinbajo apologises as aides beat journalist at Presidential Villa; says viral list of sacked aides should be ignored ,https://www.lindaikejisblog.com/2019/11/osinbajo-apologises-as-aides-beat-journalist-at-presidential-villa-says-viral-list-of-sacked-aides-should-be-ignored.html, by Linda Ikeji at 08/11/19
 We shall meet in court - Falana tells DSS for allegedly refusing to release Sowore the second time ,https://www.lindaikejisblog.com/2019/11/we-shall-meet-in-court-falana-tells-dss-for-allegedly-refusing-to-release-sowore-the-second-time.html, by Linda Ikeji at 08/11/19
 Photos and videos from Toke Makinwa's 35th birthday dinner in Lagos ,https://www.lindaikejisblog.com/2019/11/photos-and-videos-from-toke-makinwas-35th-birthday-dinner-in-lagos-2.html, by Linda Ikeji at 08/11/19
" Twitter CEO, Jack Dorsey in Nigeria (Photo) ",https://www.lindaikejisblog.com/2019/11/twitter-ceo-jack-dorsey-in-nigeria-photo-2.html, by Linda Ikeji at 08/11/19
 'Its the height of being disrespectful and stupid' - Nigerian lady rants after a 'random' man refused to shake her hand ,https://www.lindaikejisblog.com/2019/11/its-the-height-of-being-disrespectful-and-stupid-nigerian-lady-rants-after-a-random-man-refused-to-shake-her-hand.html, by Linda Ikeji at 08/11/19
" ""The devil tried to kill my mum yesterday"" Frank Edwards discloses ",https://www.lindaikejisblog.com/2019/11/the-devil-tried-to-kill-my-mum-yesterday-frank-edwards-discloses-2.html, by Linda Ikeji at 08/11/19
 Elephant kills Australian tourist in Namibia ,https://www.lindaikejisblog.com/2019/11/elephant-kills-australian-tourist-in-namibia-2.html, by Linda Ikeji at 08/11/19
 Chinko Ekun shares video of trailer without brake plying a busy road while a boy uses a huge stone to wedge the tyre at intervals ,https://www.lindaikejisblog.com/2019/11/chinko-ekun-shares-video-of-trailer-without-brake-plying-a-busy-road-while-a-boy-uses-a-huge-stone-to-wedge-the-tyre-at-intervals-2.html, by Linda Ikeji at 08/11/19
" Man beheads his estranged wife, slits 5-year-old daughter's throat, then hangs himself ",https://www.lindaikejisblog.com/2019/11/man-beheads-his-estranged-wife-slits-5-year-old-daughters-throat-then-hangs-himself.html, by Linda Ikeji at 08/11/19
 29 people killed in fresh outbreak of yellow fever in Bauchi State ,https://www.lindaikejisblog.com/2019/11/29-people-killed-in-fresh-outbreak-of-yellow-fever-in-bauchi-state-2.html, by Linda Ikeji at 08/11/19
" 'Don't let them fool you, being an entrepreneur is not glamorous' - South African rapper, Cassper Nyovest ",https://www.lindaikejisblog.com/2019/11/dont-let-them-fool-you-being-an-entrepreneur-is-not-glamorous-south-african-rapper-cassper-nyovest-2.html, by Linda Ikeji at 08/11/19
 There is nothing like Igbo presidency in Nigeria – Rochas Okorocha ,https://www.lindaikejisblog.com/2019/11/there-is-nothing-like-igbo-presidency-in-nigeria-rochas-okorocha.html, by Linda Ikeji at 08/11/19
 Boyfriend kills man in Kano for beaming light on his girlfriend ,https://www.lindaikejisblog.com/2019/11/boyfriend-kills-man-in-kano-for-beaming-light-on-his-girlfriend-2.html, by Linda Ikeji at 08/11/19
 Wolves winger Adama Traore shuns Spain as he switches nationality to represent Mali ,https://www.lindaikejisblog.com/2019/11/wolves-winger-adama-traore-shuns-spain-as-he-switches-nationality-to-represent-mali.html, by Linda Ikeji at 08/11/19
 15-year-old boy allegedly sodomizes six-year-old boy in Kaduna ,https://www.lindaikejisblog.com/2019/11/15-year-old-boy-allegedly-sodomizes-six-year-old-boy-in-kaduna-2.html, by Linda Ikeji at 07/11/19
 I raped her because she rejected me several times - Suspect ,https://www.lindaikejisblog.com/2019/11/i-raped-her-because-she-rejected-me-several-times-suspect-2.html, by Linda Ikeji at 07/11/19
" Congolese warlord, Ntaganda sentenced to 30 years imprisonment for crimes against humanity ",https://www.lindaikejisblog.com/2019/11/congolese-warlord-ntaganda-sentenced-to-30-years-imprisonment-for-crimes-against-humanity-2.html, by Linda Ikeji at 07/11/19
" Little groundnut seller who pleaded to sign on a graduate's shirt because she wants to be like him one day, awarded scholarship ",https://www.lindaikejisblog.com/2019/11/little-groundnut-seller-who-pleaded-to-sign-on-a-graduates-shirt-because-she-wants-to-be-like-him-one-day-awarded-scholarship-2.html, by Linda Ikeji at 07/11/19
" Edo businessman appreciates his wife by taking her to Santorini for their anniversary 10 years after she was ridiculed for falling in love with an ordinary ""okirika seller"" ",https://www.lindaikejisblog.com/2019/11/edo-businessman-appreciates-his-wife-by-taking-her-to-santorini-for-their-anniversary-10-years-after-she-was-ridiculed-for-falling-in-love-with-an-ordinary-okirika-seller-2.html, by Linda Ikeji at 07/11/19
 Actor Denola Grey shares his mother's inspiring story after he was pictured supporting her at WIMBIZ ,https://www.lindaikejisblog.com/2019/11/actor-denola-grey-shares-his-mothers-inspiring-story-after-he-was-pictured-supporting-her-at-wimbiz-2.html, by Linda Ikeji at 07/11/19
 Gabrielle Union lists the things her daughter can do as she turns 1 ,https://www.lindaikejisblog.com/2019/11/gabrielle-union-lists-the-things-her-daughter-can-do-as-she-turns-1-2.html, by Linda Ikeji at 07/11/19
 Nigeria Army to prosecute 70 soldiers involved in fighting Boko Haram ,https://www.lindaikejisblog.com/2019/11/nigeria-army-to-prosecute-70-soldiers-involved-in-fighting-boko-haram.html, by Linda Ikeji at 07/11/19
" 20-year-old woman breaks into ex-boyfriend's home with machete, forces him to have sex with her at knife point until he was no longer able to ",https://www.lindaikejisblog.com/2019/11/20-year-old-woman-breaks-into-ex-boyfriends-home-with-machete-forces-him-to-have-sex-with-her-at-knife-point-until-he-was-no-longer-able-to-2.html, by Linda Ikeji at 07/11/19
" Nigerian lady sparks debate after applauding Burna Boy's mum for allowing him be himself with his Tattoos, piercing and all ",https://www.lindaikejisblog.com/2019/11/nigerian-lady-sparks-debate-after-applauding-burna-boys-mum-for-allowing-him-be-himself-with-his-tattoos-piercing-and-all.html, by Linda Ikeji at 07/11/19
 EFCC and ICPC stripped of powers to seize assets in corruption cases ,https://www.lindaikejisblog.com/2019/11/efcc-and-icpc-stripped-of-powers-to-seize-assets-in-corruption-cases-2.html, by Linda Ikeji at 07/11/19
 Winners Emerge in the FCMB Flexxtern 4.0 Contest ,https://www.lindaikejisblog.com/2019/11/winners-emerge-in-the-fcmb-flexxtern-40-contest-2.html, by Linda Ikeji at 07/11/19
" Awolowo’s grandson, Ajimobi’s daughter among Osinbajo's 35 aides allegedly sacked by Buhari (See full list) ",https://www.lindaikejisblog.com/2019/11/awolowos-grandson-ajimobis-daughter-among-osinbajos-35-aides-allegedly-sacked-by-buhari-see-full-list.html, by Linda Ikeji at 07/11/19
 There is nothing like Igbo presidency in Nigeria – Rochas Okorocha ,https://www.lindaikejisblog.com/2019/11/there-is-nothing-like-igbo-presidency-in-nigeria-a-rochas-okorocha.html, by Linda Ikeji at 07/11/19
 Chairman of FCT Ministerial Task Team attacked (photos) ,https://www.lindaikejisblog.com/2019/11/chairman-of-fct-ministerial-task-team-attacked-photos.html, by Linda Ikeji at 07/11/19
 Etinosa says she can confirm Naira Marley's statement that Big Booty is greater than a Masters degree in Nigeria ,https://www.lindaikejisblog.com/2019/11/etinosa-says-she-can-confirm-naira-marleys-statement-that-big-booty-is-greater-than-a-masters-degree-in-nigeria-2.html, by Linda Ikeji at 07/11/19
" Get 2,500 GBP Pounds Off Your Tuition ",https://www.lindaikejisblog.com/2019/11/get-2500-gbp-pounds-off-your-tuition.html, by Linda Ikeji at 07/11/19
 Toke Makinwa puts her curvy backside on display in new sexy photos ,https://www.lindaikejisblog.com/2019/11/toke-makinwa-puts-her-curvy-backside-on-display-in-new-sexy-photos-2.html, by Linda Ikeji at 07/11/19
 'My body is a weapon' - Bam Bam flaunts her banging body in alluring photos ,https://www.lindaikejisblog.com/2019/11/my-body-is-a-weapon-bam-bam-flaunts-her-banging-body-in-alluring-photos.html, by Linda Ikeji at 07/11/19
 Boy falls to his death from fourth floor while celebrating his third birthday ,https://www.lindaikejisblog.com/2019/11/boy-falls-to-his-death-from-fourth-floor-while-celebrating-his-third-birthday-2.html, by Linda Ikeji at 07/11/19
 Enjoy your milk without discomfort with HOLLANDIA LACTOSE FREE EASY TO DIGEST MILK ,https://www.lindaikejisblog.com/2019/11/enjoy-your-milk-without-discomfort-with-hollandia-lactose-free-easy-to-digest-milk-2.html, by Linda Ikeji at 07/11/19
" ""Starting my business at 25, I made up my mind I was never going to sleep with a man for an opportunity"" Ibukun Awosika says (video) ",https://www.lindaikejisblog.com/2019/11/starting-my-business-at-25-i-made-up-my-mind-i-was-never-going-to-sleep-with-a-man-for-an-opportunity-ibukun-awosika-says-video.html, by Linda Ikeji at 07/11/19
 Kogi University Cult Killings: Police recover body of 200 level student shot dead at his father’s lodge ,https://www.lindaikejisblog.com/2019/11/kogi-university-cult-killings-police-recover-body-of-200-level-student-shot-dead-at-his-fathers-lodge.html, by Linda Ikeji at 07/11/19
 Osinbajo’s security aides reportedly beat up journalist at Aso Rock ,https://www.lindaikejisblog.com/2019/11/osinbajos-security-aides-reportedly-beat-up-journalist-at-aso-rock.html, by Linda Ikeji at 07/11/19
" South African man brutally stabs his 3-year-old son to death, says he ""sacrificed him to God"" ",https://www.lindaikejisblog.com/2019/11/south-african-man-brutally-stabs-his-3-year-old-son-to-death-says-he-sacrificed-him-to-god.html, by Linda Ikeji at 07/11/19
 FG declares Monday November 11th public holiday ,https://www.lindaikejisblog.com/2019/11/fg-declares-monday-november-11th-public-holiday.html, by Linda Ikeji at 07/11/19
" E-Money and wife, Juliet celebrate 10th wedding anniversary ",https://www.lindaikejisblog.com/2019/11/e-money-and-wife-juliet-celebrate-10th-wedding-anniversary.html, by Linda Ikeji at 07/11/19
